model_name,seed,MAPE,NNSE,WI,R,R2,KGE
ARO-MLP,12,0.5745452896644976,0.6530573680054198,0.8019319828557584,0.6864309763553282,0.46874095754524736,0.5816209389487802
ARO-MLP,15,0.5719104224209999,0.649552239760356,0.8026919919626793,0.6823429216315231,0.46047794343848736,0.596303341269669
ARO-MLP,18,0.5741308310854104,0.6449056444191189,0.7998578293502789,0.6755129336284841,0.449385567247248,0.595140130612432
ARO-MLP,21,0.5693119593364606,0.648833653260283,0.8060066413334942,0.6830195434882241,0.45877291509901874,0.6088775194402998
ARO-MLP,24,0.5691072461914217,0.6583899414771206,0.8146310559555385,0.69604890668712,0.4811432602441261,0.6102202212565431
ARO-MLP,25,0.578882402071036,0.6552526845818801,0.8053769435955862,0.6896270598714993,0.47387118964937214,0.5863774144421867
ARO-MLP,30,0.5780523499660707,0.6639206490918522,0.8089989190464265,0.7038579896867269,0.49379590562839715,0.5821216046128848
ARO-MLP,42,0.5753422306262219,0.6487677171824137,0.8061183473148453,0.6822288417331025,0.4586162758791672,0.6070925896956092
SMA-MLP,10,0.5820400244569256,0.6527975491859026,0.7976129433557556,0.685603384369128,0.46813150379150437,0.573799055298366
SMA-MLP,11,0.5950252687458335,0.6154400676159671,0.7734631257000358,0.6272512578971582,0.37514641535494386,0.5639560204452735
SMA-MLP,12,0.5985767009453399,0.6415884250466022,0.7889876823940744,0.6659232605507434,0.44136838982504334,0.5607453977229115
SMA-MLP,15,0.6092498577789972,0.6283837972965158,0.794069603468208,0.6535943758011739,0.4086158740847844,0.6010802327328937
SMA-MLP,18,0.5864414802929393,0.6477018095336781,0.803975167025239,0.6793825377858175,0.4560796569026664,0.5985351714975085
SMA-MLP,21,0.602113577745218,0.6496611862444083,0.8020041678894849,0.6803785376936162,0.4607361172662219,0.5819225646762208
SMA-MLP,24,0.6123744780453412,0.6512630707368509,0.783507276308564,0.6831555260962906,0.4645221801558902,0.5248045976771347
SMA-MLP,25,0.5793913593405104,0.6464653481492822,0.7977802091163508,0.6777034599011001,0.45312667900479764,0.5922708948917765
SMA-MLP,30,0.5912237821115441,0.6454850183877099,0.7840917999094474,0.6736236849363986,0.4507773666106204,0.5515627312777035
SMA-MLP,42,0.5876779138311286,0.6463490168969687,0.7977987727833615,0.676802091557029,0.45284826949863666,0.5886534957517073
AOA-MLP,10,0.6538225450052892,0.4839886792160457,0.4990786034136375,0.2933636032527522,-0.06616403015826355,0.17304807664287458
AOA-MLP,11,0.9176876341375151,0.5410512257107079,0.4211176268815937,0.4677301531679479,0.15174617026986392,0.054187504663055885
AOA-MLP,12,0.6606267865410721,0.5351850125622942,0.5972754730627547,0.4331971349564333,0.13148728658838793,0.2865617019127157
AOA-MLP,15,0.6367138643363144,0.603381468558149,0.6814536008194333,0.6128965897403165,0.3426736615070105,0.39661107202750656
AOA-MLP,18,0.5932995511476579,0.5924922400607642,0.7263414957331664,0.586301862067232,0.31221418208372986,0.5071639262323034
AOA-MLP,21,1.1650065429228538,0.4901964431994872,0.5389325419642238,0.47660245919037,-0.03999848198214395,0.03613826918745178
AOA-MLP,24,0.6660092743922493,0.6123225005212458,0.7351500309165819,0.6062640067653663,0.36687366681978917,0.45992156699763187
AOA-MLP,25,0.8368876511974925,0.5792079036079729,0.5446046046944908,0.6178471220915723,0.2735042222821028,0.1876440974197059
AOA-MLP,30,0.6894195244755168,0.5787146082616933,0.6400666922734242,0.5272452248163719,0.2720325602221495,0.33416577212939746
AOA-MLP,42,0.7169553882693581,0.5707169137021636,0.6078105483242221,0.5071117861814818,0.24781783053679785,0.2790402823609711
GBO-MLP,10,0.5993857918210405,0.634481881224118,0.782183761251125,0.6548325694611218,0.4239108639782101,0.5580557375186683
GBO-MLP,11,0.575393036000746,0.6560332235421837,0.8044599716509617,0.6911687836075875,0.4756869559126853,0.5864247990807969
GBO-MLP,12,0.5714016233325897,0.654791451499186,0.8096955204614547,0.6892040218226303,0.47279618921347055,0.5943712780522497
GBO-MLP,15,0.5840883716032603,0.6417610074703622,0.7891522156614889,0.6676157837354559,0.44178753716790453,0.5654866315475606
GBO-MLP,18,0.5687978668779665,0.6544468717097731,0.8102698611032461,0.6908229913800384,0.4719920848770306,0.6101883227036944
GBO-MLP,21,0.5685027297924965,0.6499949369667338,0.8066542115531429,0.6839713944827254,0.4615264779344288,0.6056086352816132
GBO-MLP,24,0.573859310456384,0.6493978681788473,0.8074866607567665,0.6835828028942682,0.46011197603039367,0.6092177002573952
GBO-MLP,25,0.582175906690213,0.6556307001770294,0.8046959108652904,0.6902371041076177,0.4747511064842048,0.5861887290360209
GBO-MLP,30,0.5689982507641984,0.6549959460486046,0.8081756356419494,0.6901916432164386,0.47327299347010887,0.5964329436152742
GBO-MLP,42,0.571323641490436,0.6597033528537921,0.8140399520467996,0.6973726828445472,0.4841671704802949,0.6060554226052042
WOA-MLP,10,0.8005354192315653,0.5556128831463323,0.576176553343152,0.45162194777080383,0.20018572222950215,0.2092160958225061
WOA-MLP,11,0.6868859949184081,0.5617149493620116,0.7773273155383442,0.5989765227573586,0.21973760688444077,0.5983631381216254
WOA-MLP,12,0.6672871743673585,0.5711107350732589,0.7450970381560487,0.5649007529213209,0.2490260844567641,0.5360540005088983
WOA-MLP,15,0.6666371425803544,0.6426728349734921,0.7870195391829902,0.6709921123858287,0.44399833697460345,0.5350652194676311
WOA-MLP,18,0.9121810339337119,0.491672518831131,0.7083302017351192,0.5077369508066345,-0.03387409647651718,0.49677696680229255
WOA-MLP,21,0.5883544516676407,0.6528324788727237,0.8066515849943641,0.6870486718647707,0.4682134661456385,0.5982427162836033
WOA-MLP,24,0.6183311170680507,0.6110757576900845,0.7684381080709233,0.6238546655114022,0.3635416928007741,0.5683374889926368
WOA-MLP,25,0.6025804099082989,0.6214703046051906,0.7691810020944428,0.6337577539300759,0.3909126589157259,0.5488853193205873
WOA-MLP,30,0.6895261433184221,0.5940918855617895,0.7299474611134134,0.5730234384951941,0.31675869625054265,0.46898825367280306
WOA-MLP,42,0.6095466807656792,0.6177093138852187,0.7719688472537196,0.6311792087327485,0.38111555464449764,0.5674671843421802
ASO-MLP,10,0.7220278170197675,0.5168287059510557,0.7176224432324927,0.531398802408475,0.06512295372637211,0.5098818042454623
ASO-MLP,11,0.7301813208191528,0.5484438161059879,0.7964742593271094,0.6314048406418431,0.17665917522762664,0.6165227157977949
ASO-MLP,12,0.8478652243024987,0.5173680058232999,0.7533158970613947,0.5839511095119262,0.06713985259162591,0.5006124876472401
ASO-MLP,15,0.6372131836470716,0.5270632230691285,0.7246439921567511,0.5632008788863447,0.10269440888528425,0.5036161626657532
ASO-MLP,18,0.8907027149204292,0.5450952205859213,0.7291045223383608,0.5825978317574615,0.1654581397262982,0.4133029593461791
ASO-MLP,21,0.8761075346827513,0.48330678005556355,0.7364115938969131,0.5528458572064503,-0.06907918793325174,0.4735846936724153
ASO-MLP,24,0.8954736979519475,0.4689397729944768,0.7201220330410172,0.5273383574906961,-0.13247000486729443,0.4107260548637779
ASO-MLP,25,0.9405705311005805,0.4368842746888854,0.6131118498790005,0.32659081080014335,-0.2889356700057957,0.32005802908989245
ASO-MLP,30,1.144821023590741,0.4199480194058325,0.5553403624236466,0.31962114504437655,-0.38124709199690887,0.11945010215254004
ASO-MLP,42,0.8265237617881542,0.4744830274744749,0.6983785283670475,0.5457192827620821,-0.10755694534046434,0.35434084590602255
