model_name,seed,AS,PS,RS,F1S,SS,NPV
GD-MLP,10,0.8410793125197099,0.5132125700363005,0.5033612665235322,0.4867826329403489,0.5033612665235322,0.5132125700363005
GD-MLP,11,0.13790996531062757,0.06895498265531379,0.5,0.12119584986056503,0.5,0.06895498265531379
GD-MLP,18,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
GD-MLP,15,0.13790996531062757,0.06895498265531379,0.5,0.12119584986056503,0.5,0.06895498265531379
GD-MLP,12,0.13790996531062757,0.06895498265531379,0.5,0.12119584986056503,0.5,0.06895498265531379
GD-MLP,21,0.8564924314096499,0.4560879749346,0.4977139134625941,0.4635245597874227,0.4977139134625941,0.4560879749346
Adadelta-MLP,10,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,11,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
GD-MLP,25,0.13790996531062757,0.06895498265531379,0.5,0.12119584986056503,0.5,0.06895498265531379
GD-MLP,24,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
GD-MLP,42,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
GD-MLP,30,0.8304359823399559,0.5792946471546103,0.545450597835525,0.5516741617459845,0.545450597835525,0.5792946471546103
Adadelta-MLP,12,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,15,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,18,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,21,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,24,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,25,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,30,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
Adadelta-MLP,42,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,10,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,11,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,12,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,15,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,18,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,21,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,24,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,25,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,30,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
RMSprop-MLP,42,0.8620900346893724,0.4310450173446862,0.5,0.46296903942842016,0.5,0.4310450173446862
