model_name,seed,AS,PS,RS,F1S,SS,NPV
GA-MLP,10,0.7836322869955157,0.7840500629645453,0.783755725037329,0.783595267489051,0.783755725037329,0.7840500629645453
GA-MLP,11,0.7922272047832586,0.8013133910356234,0.7928060182229216,0.7908646223391694,0.7928060182229216,0.8013133910356234
GA-MLP,12,0.781390134529148,0.782108243164279,0.7815536909208827,0.7813107024988213,0.7815536909208827,0.782108243164279
GA-MLP,15,0.7858744394618834,0.7859575681023016,0.7858069348992243,0.7858241628540241,0.7858069348992243,0.7859575681023016
GA-MLP,18,0.7795216741405082,0.7796095432566741,0.7795770552737377,0.7795197036355146,0.7795770552737377,0.7796095432566741
GA-MLP,21,0.7806427503736921,0.7809944292995141,0.7807559981968122,0.7806133087710012,0.7807559981968122,0.7809944292995141
GA-MLP,24,0.7806427503736921,0.7806728932286139,0.780675558594385,0.780642719741376,0.780675558594385,0.7806728932286139
GA-MLP,25,0.781390134529148,0.7813957905085351,0.7814078941414833,0.7813886386497167,0.7814078941414833,0.7813957905085351
GA-MLP,30,0.781390134529148,0.7820249251863904,0.7815436359705792,0.781322677494602,0.7815436359705792,0.7820249251863904
GA-MLP,42,0.78101644245142,0.782552162979815,0.7812579077994574,0.780810628420693,0.7812579077994574,0.782552162979815
JADE-MLP,10,0.8183856502242153,0.8222124846760701,0.8187494658307651,0.8179560239840673,0.8187494658307651,0.8222124846760701
JADE-MLP,11,0.7847533632286996,0.7861217407105588,0.7849799152367689,0.7845796064400716,0.7849799152367689,0.7861217407105588
JADE-MLP,12,0.8183856502242153,0.8202388364372938,0.8186388613774276,0.8181978813405317,0.8186388613774276,0.8202388364372938
JADE-MLP,15,0.7911061285500748,0.7920313392547127,0.7912902344646828,0.7910045344076385,0.7912902344646828,0.7920313392547127
JADE-MLP,18,0.7862481315396114,0.7871853162421597,0.786434531380662,0.7861406191319276,0.786434531380662,0.7871853162421597
JADE-MLP,21,0.8124065769805681,0.8124997555804475,0.8124634460660844,0.8124049003814039,0.8124634460660844,0.8124997555804475
JADE-MLP,24,0.8239910313901345,0.8250566837539433,0.8241816527321814,0.8238995257259941,0.8241816527321814,0.8250566837539433
JADE-MLP,25,0.8056801195814649,0.8073989879854849,0.8059277283688693,0.8054884594739667,0.8059277283688693,0.8073989879854849
JADE-MLP,30,0.804185351270553,0.8042112730736037,0.8042167109922392,0.8041852418917432,0.8042167109922392,0.8042112730736037
JADE-MLP,42,0.7952167414050823,0.7970920720292647,0.7954789591785776,0.794984842460571,0.7954789591785776,0.7970920720292647
L-SHADE-MLP,10,0.7955904334828101,0.7958669444990967,0.7956892752224238,0.7955725913436367,0.7956892752224238,0.7958669444990967
L-SHADE-MLP,11,0.7817638266068759,0.7817891347032027,0.7817941718156391,0.7817637047037749,0.7817941718156391,0.7817891347032027
L-SHADE-MLP,12,0.7855007473841554,0.7860445290250906,0.7856418661317432,0.7854478956622599,0.7856418661317432,0.7860445290250906
L-SHADE-MLP,15,0.7929745889387145,0.7964267065580942,0.7933322272887999,0.7924998376394341,0.7933322272887999,0.7964267065580942
L-SHADE-MLP,18,0.7869955156950673,0.7879346933014764,0.7871819493532153,0.786888379204893,0.7871819493532153,0.7879346933014764
L-SHADE-MLP,21,0.7877428998505231,0.7888389622658953,0.7879444497512238,0.7876137059114499,0.7879444497512238,0.7888389622658953
L-SHADE-MLP,24,0.7911061285500748,0.7926564856711915,0.7913455366913515,0.7909145611486055,0.7913455366913515,0.7926564856711915
L-SHADE-MLP,25,0.7989536621823617,0.8027715074344769,0.7993266534946818,0.7984482753793214,0.7993266534946818,0.8027715074344769
L-SHADE-MLP,30,0.7940956651718983,0.7942949269612062,0.794179356851862,0.7940852845740205,0.794179356851862,0.7942949269612062
L-SHADE-MLP,42,0.7832585949177877,0.7844487929672763,0.7834699968662071,0.7831101849672921,0.7834699968662071,0.7844487929672763
PSO-MLP,10,0.8026905829596412,0.8068706473767889,0.8030788257829036,0.8021490536277602,0.8030788257829036,0.8068706473767889
PSO-MLP,11,0.7847533632286996,0.7856380074534302,0.7849346679604037,0.784652199644239,0.7849346679604037,0.7856380074534302
PSO-MLP,12,0.7769058295964125,0.7773834692439343,0.7770390182346524,0.7768584340567822,0.7770390182346524,0.7773834692439343
PSO-MLP,15,0.7840059790732437,0.7841302494584586,0.7839258212799616,0.7839421360384196,0.7839258212799616,0.7841302494584586
PSO-MLP,18,0.7828849028400597,0.7831272845150401,0.7829781422138655,0.7828688627958562,0.7829781422138655,0.7831272845150401
PSO-MLP,21,0.7798953662182362,0.7805275338703648,0.7800488000254726,0.7798274479390097,0.7800488000254726,0.7805275338703648
PSO-MLP,24,0.7847533632286996,0.7855001027134831,0.7849195855349484,0.784672054931693,0.7849195855349484,0.7855001027134831
PSO-MLP,25,0.7866218236173393,0.7871484955340362,0.7867604793529974,0.7865717224950222,0.7867604793529974,0.7871484955340362
PSO-MLP,30,0.8008221225710015,0.8014910122947242,0.800976503256966,0.800760661717304,0.800976503256966,0.8014910122947242
PSO-MLP,42,0.7903587443946188,0.7918423562412342,0.7905930912436465,0.7901758765349101,0.7905930912436465,0.7918423562412342
HPSO-TVAC-MLP,10,0.7851270553064275,0.7856516369234074,0.7852656434078908,0.7850766032130259,0.7852656434078908,0.7856516369234074
HPSO-TVAC-MLP,11,0.7866218236173393,0.7873504738492951,0.786785616728756,0.7865442925244905,0.786785616728756,0.7873504738492951
HPSO-TVAC-MLP,12,0.7869955156950673,0.7876197600853616,0.7871467570271533,0.7869325563008636,0.7871467570271533,0.7876197600853616
