model_name,seed,AS,PS,RS,F1S,SS,NPV
GD-MLP,12,0.8200000000000001,0.1338755980861244,0.1016315036652959,0.04634928006575515,0.9004001425011259,0.9036474794141867
GD-MLP,15,0.8133333333333335,0.01639788913833239,0.06571428571428571,0.024599740162366202,0.89663687442076,0.894805194732877
GD-MLP,21,0.8294444444444444,0.059791596638655464,0.1255036021641017,0.0769118461231707,0.9037232715781987,0.9047433327905257
GD-MLP,11,0.8283333333333334,0.091941582410528,0.14383449031786627,0.09626586841448806,0.9053164931006574,0.9060269981229017
GD-MLP,18,0.828888888888889,0.04008924865089249,0.15588235294117647,0.05830769230769232,0.9057672065088062,0.9134587762681674
GD-MLP,10,0.8166666666666668,0.03615914608025132,0.08423160173160173,0.04820652173913044,0.8980803193366267,0.8970843116308765
GD-MLP,24,0.8155555555555557,0.00823529411764706,0.08235294117647059,0.014973262032085561,0.8981869181854902,0.878932679519079
GD-MLP,25,0.8183333333333334,0.030972714154532333,0.0837068250898038,0.04291068276136375,0.8984697069503191,0.8980106083118781
GD-MLP,30,0.8261111111111111,0.07619131219903692,0.13707277377354105,0.07272727272727272,0.9034723906663,0.9075695303171752
GD-MLP,42,0.8183333333333334,0.09097087378640777,0.07738753999623564,0.05461674028465622,0.8981661766877821,0.893029692383068
Adadelta-MLP,10,0.993888888888889,0.9707772615913226,0.9704727635735146,0.9704290752930879,0.9965817106882927,0.99658548093174
Adadelta-MLP,11,0.9961111111111112,0.9817387989678631,0.9802692082635762,0.9808649350126176,0.9978171061163261,0.9978387351370296
Adadelta-MLP,18,0.9955555555555555,0.9790622283396117,0.9778385183860777,0.978250786323685,0.9975075775555453,0.9975238135489166
Adadelta-MLP,21,0.9972222222222221,0.9885813837730215,0.9857995112938791,0.9870616326938528,0.9984213412386336,0.9984570286852152
Adadelta-MLP,12,0.9944444444444445,0.9725806067107694,0.9720051850527444,0.9720337278064888,0.9968976703111032,0.9969121567348825
Adadelta-MLP,15,0.9944444444444442,0.9755360605780774,0.9740441921449431,0.9747133627681187,0.9968600848335628,0.9968775088611335
Adadelta-MLP,24,0.9944444444444445,0.9737728552624189,0.9744853686155313,0.9739291830258127,0.9968832329508703,0.9968816793038512
RMSprop-MLP,10,0.9927777777777779,0.9640858074124358,0.9621458776934372,0.9627776907185955,0.9959825717044024,0.9960024108615446
RMSprop-MLP,11,0.9961111111111112,0.9816429492493322,0.9805722385666064,0.9810308007820308,0.9978225402067679,0.9978361277228365
Adadelta-MLP,25,0.9955555555555555,0.9789359652049405,0.9786718517194111,0.9786865861665062,0.9975094702350195,0.9975126569288923
Adadelta-MLP,30,0.9927777777777779,0.9653290106811749,0.9650225931765355,0.9649782477155278,0.9959538203464711,0.9959618812232774
Adadelta-MLP,42,0.993888888888889,0.9718441360403295,0.9701805557813067,0.970843962066637,0.9965608355633016,0.9965850407796311
RMSprop-MLP,12,0.9927777777777778,0.9644187181739557,0.9644121575129085,0.9641021893826858,0.9959746954714619,0.9959766794499314
RMSprop-MLP,15,0.9949999999999999,0.9741460092622315,0.9763017218492814,0.9749873706095998,0.9972309660244865,0.9972062510859232
RMSprop-MLP,18,0.9938888888888888,0.9703425785207699,0.9682861423099218,0.9688835232948367,0.996589085591757,0.9966199779338598
RMSprop-MLP,21,0.9972222222222221,0.9867122097065776,0.9865488110137672,0.9864998729069823,0.998447760010605,0.99845150661829
RMSprop-MLP,24,0.9933333333333334,0.9658882011138065,0.9624470794120356,0.9636578068063747,0.9963050287942552,0.9963403293831181
RMSprop-MLP,25,0.9938888888888888,0.9678491817423295,0.9692288927176286,0.9680652178820658,0.9966253421576539,0.996606707936016
RMSprop-MLP,30,0.9927777777777779,0.9649093078213401,0.9631268251981643,0.963708107766369,0.9959728876775149,0.9959828302951832
RMSprop-MLP,42,0.993888888888889,0.9691820683452465,0.9687367867843462,0.9688261703748682,0.9965999152752992,0.9966045263686324
Adam-MLP,10,0.9955555555555555,0.9794608989258553,0.9772280827224507,0.9782242379073518,0.9975030513888765,0.9975328298758523
Adam-MLP,11,0.9933333333333334,0.9691114982578398,0.9671502527510036,0.9677877583826024,0.9962609458496725,0.9962781415417593
Adam-MLP,12,0.9944444444444445,0.9738562794789655,0.9722393793107186,0.9727531454864644,0.9968862957187726,0.9969082347387148
Adam-MLP,15,0.9911111111111112,0.956930210269641,0.9554345664764939,0.9557804394456877,0.9950325118103361,0.9950537096914113
Adam-MLP,18,0.9927777777777778,0.9636628983204444,0.9647393793107186,0.9640439104285538,0.9959773455007225,0.995968976395804
Adam-MLP,21,0.9927777777777779,0.9655954422054288,0.9641199497207007,0.9645771288339162,0.9959528822777669,0.9959752676265916
