model_name,seed,AS,PS,RS,F1S,SS,NPV
JADE-MLP,10,0.8168558814254179,0.649276751956148,0.6922058188374887,0.6648918451287805,0.6922058188374887,0.649276751956148
JADE-MLP,11,0.8168953011668243,0.6467044461649287,0.6853855180944362,0.6611659474341552,0.6853855180944362,0.6467044461649287
JADE-MLP,12,0.8187086092715232,0.649608341643781,0.6888983488898311,0.6643554516892732,0.6888983488898311,0.649608341643781
JADE-MLP,15,0.8198517817723115,0.6507257690997026,0.6892012062287587,0.6653112454233964,0.6892012062287587,0.6507257690997026
JADE-MLP,18,0.8202459791863765,0.6516997738267876,0.6908705011694433,0.6665081131666073,0.6908705011694433,0.6516997738267876
JADE-MLP,21,0.8211723431094292,0.6505741141512793,0.6856451150005227,0.6642281070949669,0.6856451150005227,0.6505741141512793
JADE-MLP,24,0.8215074109113845,0.6528126682730209,0.6908217529238483,0.6673598952739848,0.6908217529238483,0.6528126682730209
JADE-MLP,25,0.816146326080101,0.6492789004221173,0.693775202584021,0.6652495201535509,0.693775202584021,0.6492789004221173
JADE-MLP,30,0.815042573320719,0.6479488362682017,0.6926548196198425,0.6638873571106976,0.6926548196198425,0.6479488362682017
JADE-MLP,42,0.8185509303058972,0.6512415820830868,0.6936091174191075,0.6668269737485011,0.6936091174191075,0.6512415820830868
L-SHADE-MLP,10,0.8149440239672028,0.6441080827177889,0.6829331944520791,0.6584832763465842,0.6829331944520791,0.6441080827177889
L-SHADE-MLP,11,0.8189057079785557,0.6443873678226082,0.6749661695703818,0.656538609326176,0.6749661695703818,0.6443873678226082
L-SHADE-MLP,12,0.8159295175023652,0.6477524259266381,0.6902278748650474,0.6631804695575434,0.6902278748650474,0.6477524259266381
L-SHADE-MLP,15,0.8152199621570483,0.6457584277407069,0.6865748442590925,0.660694145304763,0.6865748442590925,0.6457584277407069
L-SHADE-MLP,18,0.8127562283191422,0.6420338009596749,0.6822045537487932,0.6566227760028442,0.6822045537487932,0.6420338009596749
L-SHADE-MLP,21,0.8190633869441817,0.6513243193504815,0.6926457522305051,0.6666596576110193,0.6926457522305051,0.6513243193504815
L-SHADE-MLP,24,0.8107458215074109,0.6370424588678767,0.6738352161541289,0.6505807168645524,0.6738352161541289,0.6370424588678767
