model_name,seed,AS,PS,RS,F1S,SS,NPV
GD-MLP,10,0.4966367713004484,0.2483183856502242,0.5,0.3318352059925093,0.5,0.2483183856502242
GD-MLP,11,0.4484304932735426,0.416726932403114,0.446419683570714,0.3930995655882996,0.446419683570714,0.416726932403114
GD-MLP,15,0.46674140508221224,0.37410781074678967,0.46389937676066373,0.34875909309125447,0.46389937676066373,0.37410781074678967
GD-MLP,21,0.6976831091180867,0.7655518519069657,0.6993712304410269,0.678165280275083,0.6993712304410269,0.7655518519069657
GD-MLP,18,0.4966367713004484,0.2483183856502242,0.5,0.3318352059925093,0.5,0.2483183856502242
GD-MLP,12,0.67152466367713,0.7032971509671994,0.6728345407652823,0.6591944676063604,0.6728345407652823,0.7032971509671994
GD-MLP,25,0.47795216741405083,0.45793753598157744,0.48040960515885983,0.3991702045077037,0.48040960515885983,0.45793753598157744
GD-MLP,24,0.36995515695067266,0.2484546227559785,0.3676341204683596,0.28340509231464167,0.3676341204683596,0.2484546227559785
GD-MLP,42,0.4966367713004484,0.2483183856502242,0.5,0.3318352059925093,0.5,0.2483183856502242
GD-MLP,30,0.5033632286995515,0.25168161434977576,0.5,0.3348247576435496,0.5,0.25168161434977576
Adadelta-MLP,11,0.8430493273542601,0.8525183752417795,0.8436002755056383,0.8421318770226537,0.8436002755056383,0.8525183752417795
Adadelta-MLP,10,0.835949177877429,0.8509174632455699,0.8366430878082052,0.8343736055509383,0.8366430878082052,0.8509174632455699
Adadelta-MLP,18,0.8318385650224215,0.8498215371599291,0.8326001598737098,0.8298679632982727,0.8326001598737098,0.8498215371599291
Adadelta-MLP,12,0.8396860986547086,0.8491557214660455,0.8402394083667242,0.8387397244341197,0.8402394083667242,0.8491557214660455
Adadelta-MLP,21,0.844170403587444,0.8486891495866423,0.8445529820468862,0.8437608991170376,0.8445529820468862,0.8486891495866423
Adadelta-MLP,15,0.8426756352765321,0.8513560345596662,0.8432039428811791,0.8418357784575523,0.8432039428811791,0.8513560345596662
Adadelta-MLP,30,0.8370702541106129,0.8476472567384534,0.8376561240512735,0.8359817427600551,0.8376561240512735,0.8476472567384534
Adadelta-MLP,24,0.8460388639760837,0.8537270999559233,0.8465346451691829,0.845323387747108,0.8465346451691829,0.8537270999559233
Adadelta-MLP,25,0.8389387144992526,0.8482134876525526,0.8394869629190191,0.8380064965609128,0.8394869629190191,0.8482134876525526
RMSprop-MLP,10,0.844170403587444,0.8562353258949906,0.8447892733790163,0.8430005001677778,0.8447892733790163,0.8562353258949906
RMSprop-MLP,11,0.8247384155455905,0.850748459761263,0.8256530271265801,0.8217058106951454,0.8256530271265801,0.850748459761263
Adadelta-MLP,42,0.8322122571001495,0.8503397122437465,0.8329763825975623,0.8302321950475136,0.8329763825975623,0.8503397122437465
RMSprop-MLP,12,0.8415545590433483,0.8559690890867626,0.8422311264393243,0.8401140850508564,0.8422311264393243,0.8559690890867626
RMSprop-MLP,15,0.8449177877428998,0.8576250138750139,0.8455517737770248,0.8436917427876647,0.8455517737770248,0.8576250138750139
RMSprop-MLP,18,0.8247384155455905,0.8483577165806082,0.8256128073253665,0.8219817712887798,0.8256128073253665,0.8483577165806082
